3076,天津市教委,4
3933,南京交通职业技术学院,4
3934,淮安信息职业技术学院,6
3935,江苏农牧科技职业学院,6
3936,常州纺织服装职业技术学院,12
3937,苏州农业职业技术学院,0
3938,苏州工业园区职业技术学院,0
3939,太湖创意职业技术学院,1
3940,炎黄职业技术学院,2
3941,南京科技职业学院,6
3942,正德职业技术学院,0
3943,钟山职业技术学院,2
3944,无锡南洋职业技术学院,0
3945,江南影视艺术职业学院,0
3946,金肯职业技术学院,11
3947,常州轻工职业技术学院,8
3948,常州工程职业技术学院,15
3949,江苏农林职业技术学院,9
3950,江苏食品药品职业技术学院,5
3951,建东职业技术学院,0
3952,南京铁道职业技术学院,7
3953,徐州工业职业技术学院,8
3954,江苏信息职业技术学院,3
3955,宿迁职业技术学院,0
3956,南京信息职业技术学院,1
3957,江海职业技术学院,4
3958,常州机电职业技术学院,3
3959,江阴职业技术学院,9
3960,无锡城市职业技术学院,3
3961,无锡工艺职业技术学院,0
3962,金山职业技术学院,0
3963,苏州健雄职业技术学院,6
3964,盐城工业职业技术学院,5
3965,江苏财经职业技术学院,1
3966,扬州工业职业技术学院,10
3967,苏州港大思培科技职业学院,0
3968,昆山登云科技职业学院,7
3969,南京视觉艺术职业学院,1
3970,江苏城市职业学院,5
3971,南京城市职业学院,6
3972,南京机电职业技术学院,3
3973,苏州高博软件技术职业学院,6
3974,南京旅游职业学院,7
3975,江苏建康职业学院,0
3976,苏州信息职业技术学院,5
3977,宿迁泽达职业技术学院,0
3978,苏州工业园区服务外包职业学院,2
3979,徐州幼儿师范高等专科学校,18
3980,徐州生物工程职业技术学院,1
3981,江苏商贸职业学院,2
3982,南通师范高等专科学校,1
3983,扬州中瑞酒店职业学院,0
3984,江苏护理职业学院,0
3985,江苏财会职业学院,0
3986,江苏城乡建设职业学院,1
3987,浙江大学,78
3988,杭州电子科技大学,26
3989,浙江工业大学,9
3990,浙江理工大学,10
3991,浙江海洋大学,1
3992,浙江农林大学,9
3993,温州医科大学,17
3994,浙江中医药大学,9
3995,浙江师范大学,15
3996,杭州师范大学,14
3997,湖州师范学院,16
3998,绍兴文理学院,7
3999,台州学院,10
4000,温州大学,10
4001,丽水学院,1
4002,浙江工商大学,28
4003,嘉兴学院,5
4004,中国美术学院,19
4005,中国计量大学,25
4006,公安海警学院,0
4007,浙江万里学院,10
4008,浙江科技学院,5
4009,宁波工程学院,3
4010,浙江水利水电学院,6
4011,浙江财经大学,18
4012,浙江警察学院,7
4013,衢州学院,6
4014,宁波大学,5
4015,浙江传媒学院,8
4016,浙江树人学院,14
4017,浙江越秀外国语学院,1
4018,宁波大红鹰学院,1
4019,浙江大学城市学院,8
4020,浙江大学宁波理工学院,4
4021,浙江工业大学之江学院,0
4022,浙江师范大学行知学院,0
4023,宁波大学科学技术学院,0
4024,杭州电子科技大学信息工程学院,3
4025,浙江理工大学科技与艺术学院,0
4026,浙江海洋学院东海科学技术学院,0
4027,浙江农林大学暨阳学院,8
4028,温州医科大学仁济学院,1
4029,浙江中医药大学滨江学院,0
4030,杭州师范大学钱江学院,1
4031,湖州师范学院求真学院,1
4032,绍兴文理学院元培学院,6
4033,温州大学瓯江学院,4
4034,浙江工商大学杭州商学院,4
4035,嘉兴学院南湖学院,0
4036,中国计量学院现代科技学院,0
4037,浙江财经大学东方学院,9
4038,温州商学院,3
4039,同济大学浙江学院,3
4040,上海财经大学浙江学院,6
4041,浙江外国语学院,14
4042,宁波诺丁汉大学,1
4043,温州肯恩大学,0
4044,宁波职业技术学院,5
4045,温州职业技术学院,5
4046,浙江交通职业技术学院,4
4047,金华职业技术学院,3
4048,宁波城市职业技术学院,3
4049,浙江电力职业技术学院,0
4050,浙江同济科技职业学院,10
4051,浙江工商职业技术学院,4
4052,台州职业技术学院,8
4053,浙江工贸职业技术学院,2
4054,浙江医药高等专科学校,3
4055,浙江机电职业技术学院,11
4056,浙江建设职业技术学院,9
4057,浙江艺术职业学院,10
4058,浙江经贸职业技术学院,3
4059,浙江商业职业技术学院,11
4060,浙江经济职业技术学院,4
4061,浙江旅游职业学院,6
4062,浙江育英职业技术学院,2
4063,浙江警官职业学院,1
4064,浙江金融职业学院,5
4065,浙江工业职业技术学院,3
4066,杭州职业技术学院,2
4067,嘉兴职业技术学院,1
4068,湖州职业技术学院,3
4069,绍兴职业技术学院,1
4070,衢州职业技术学院,3
4071,丽水职业技术学院,3
4072,浙江东方职业技术学院,1
4073,义乌工商职业技术学院,12
4074,杭州医学院,0
4075,浙江纺织服装职业技术学院,5
4076,杭州科技职业技术学院,3
4077,浙江长征职业技术学院,7
4078,嘉兴南洋职业技术学院,2
4079,浙江广厦建设职业技术学院,2
4080,杭州万向职业技术学院,3
4081,浙江邮电职业技术学院,2
4082,宁波卫生职业技术学院,0
4083,台州科技职业学院,1
4084,浙江国际海运职业技术学院,3
4085,浙江体育职业技术学院,2
4086,温州科技职业学院,3
4087,浙江汽车职业技术学院,0
4088,浙江横店影视职业学院,2
4089,浙江农业商贸职业学院,3
4090,浙江特殊教育职业学院,1
4091,浙江舟山群岛新区旅游与健康职业学院,1
4092,安徽大学,92
4093,中国科学技术大学,72
4094,合肥工业大学,99
4095,安徽工业大学,19
4096,安徽理工大学,6
4097,安徽工程大学,3
4098,安徽农业大学,9
4099,安徽医科大学,15
4100,蚌埠医学院,42
4101,皖南医学院,7
4102,安徽中医药大学,8
4103,安徽师范大学,39
4104,阜阳师范学院,7
4105,安庆师范大学,12
4106,淮北师范大学,12
4107,黄山学院,13
4108,皖西学院,3
4109,滁州学院,3
4110,安徽财经大学,10
4111,宿州学院,9
4112,巢湖学院,5
4113,淮南师范学院,7
4114,铜陵学院,3
4115,安徽建筑大学,6
4116,安徽科技学院,8
4117,安徽三联学院,2
4118,合肥学院,1
4119,蚌埠学院,3
4120,池州学院,9
4121,安徽新华学院,1
4122,安徽文达信息工程学院,1
4123,安徽外国语学院,2
4124,安徽财经大学商学院,0
4125,安徽大学江淮学院,5
4126,安徽工程大学机电学院,0
4127,安徽工业大学工商学院,0
4128,安徽建筑大学城市建设学院,0
4129,安徽农业大学经济技术学院,1
4130,安徽师范大学皖江学院,1
4131,安徽医科大学临床医学院,3
4132,阜阳师范学院信息工程学院,4
4133,淮北师范大学信息学院,0
4134,合肥师范学院,4
4135,河海大学文天学院,2
4136,安徽职业技术学院,3
4137,淮北职业技术学院,1
4138,芜湖职业技术学院,1
4139,淮南联合大学,3
4140,安徽商贸职业技术学院,4
4141,安徽水利水电职业技术学院,2
4142,阜阳职业技术学院,7
4143,铜陵职业技术学院,0
4144,民办万博科技职业学院,0
4145,安徽警官职业学院,2
4146,淮南职业技术学院,5
4147,安徽工业经济职业技术学院,9
4148,合肥通用职业技术学院,0
4149,安徽工贸职业技术学院,0
4150,宿州职业技术学院,0
4151,六安职业技术学院,5
4152,安徽电子信息职业技术学院,3
4153,民办合肥经济技术职业学院,0
4154,安徽交通职业技术学院,1
4155,安徽体育运动职业技术学院,2
4156,安徽中医药高等专科学校,2
4157,安徽医学高等专科学校,4
4158,亳州学院,5
4159,合肥职业技术学院,3
4160,滁州职业技术学院,1
4161,池州职业技术学院,8
4162,宣城职业技术学院,5
4163,安徽广播影视职业技术学院,1
4164,民办合肥滨湖职业技术学院,0
4165,安徽电气工程职业技术学院,2
4166,安徽冶金科技职业学院,4
4167,安徽城市管理职业学院,1
4168,安徽机电职业技术学院,1
4169,安徽工商职业学院,1
4170,安徽中澳科技职业学院,0
4171,阜阳科技职业学院,3
4172,亳州职业技术学院,3
4173,安徽国防科技职业学院,1
4174,安庆职业技术学院,0
4175,安徽艺术职业学院,0
4176,马鞍山师范高等专科学校,4
4177,安徽财贸职业学院,2
4178,安徽国际商务职业学院,0
4179,安徽公安职业学院,0
4180,安徽林业职业技术学院,0
4181,安徽审计职业学院,8
4182,安徽新闻出版职业技术学院,1
4183,安徽邮电职业技术学院,4
4184,安徽工业职业技术学院,2
4185,民办合肥财经职业学院,4
4186,安庆医药高等专科学校,3
4187,安徽涉外经济职业学院,0
4188,安徽绿海商务职业学院,7
4189,合肥共达职业技术学院,0
4190,蚌埠经济技术职业学院,0
4191,民办安徽旅游职业学院,0
4192,徽商职业学院,3
4193,马鞍山职业技术学院,2
4194,安徽现代信息工程职业学院,0
4195,安徽矿业职业技术学院,3
4196,合肥信息技术职业学院,0
4197,桐城师范高等专科学校,5
4198,黄山职业技术学院,1
4199,滁州城市职业学院,0
4200,安徽汽车职业技术学院,1
4201,皖西卫生职业学院,0
4202,合肥幼儿师范高等专科学校,4
4203,安徽长江职业学院,0
4204,安徽扬子职业技术学院,3
4205,安徽黄梅戏艺术职业学院,0
4206,安徽粮食工程职业学院,0
4207,安徽人口职业学院,0
4208,合肥科技职业学院,0
4209,皖北卫生职业学院,0
4210,阜阳幼儿师范高等专科学校,1
4211,厦门大学,114
4212,华侨大学,4
4213,福州大学,20
4214,福建工程学院,5
4215,福建农林大学,13
4216,集美大学,15
4217,福建医科大学,1
4218,福建中医药大学,3
4219,福建师范大学,6
4220,闽江学院,7
4221,武夷学院,4
4222,宁德师范学院,4
4223,泉州师范学院,2
4225,厦门理工学院,4
4226,三明学院,13
4227,龙岩学院,5
4228,福建警察学院,1
4229,莆田学院,2
4230,仰恩大学,4
4231,厦门华厦学院,3
4232,闽南理工学院,2
4233,福建师范大学闽南科技学院,3
4234,福建农林大学东方学院,3
4235,厦门工学院,5
4236,阳光学院,0
4237,厦门大学嘉庚学院,3
4238,福州大学至诚学院,4
4239,集美大学诚毅学院,2
4240,福建师范大学协和学院,0
4241,福州外语外贸学院,0
4242,福建江夏学院,0
4243,泉州信息工程学院,2
4244,福州理工学院,1
4245,福建农林大学金山学院,1
4246,福建船政交通职业学院,0
4247,福建商业高等专科学校,1
4248,漳州职业技术学院,1
4249,闽西职业技术学院,2
4250,黎明职业大学,3
4251,福建华南女子职业学院,0
4252,福州职业技术学院,2
4253,福建林业职业技术学院,2
4254,福建信息职业技术学院,1
4255,福建水利电力职业技术学院,2
4256,福建电力职业技术学院,0
4257,厦门海洋职业技术学院,6
4258,福建农业职业技术学院,1
4259,厦门医学高等专科学校,0
4260,福建卫生职业技术学院,0
4261,泉州医学高等专科学校,0
4262,福州英华职业学院,0
4263,泉州纺织服装职业学院,0
4264,泉州华光职业学院,0
4265,泉州理工职业学院,27
4266,福建警官职业学院,0
4267,闽北职业技术学院,0
4268,福州黎明职业技术学院,0
4269,厦门演艺职业学院,1
4270,厦门华天涉外职业技术学院,9
4271,福州科技职业技术学院,0
4272,泉州经贸职业技术学院,3
4273,福建对外经济贸易职业技术学院,2
4274,湄洲湾职业技术学院,1
4275,福建生物工程职业技术学院,0
4276,福建艺术职业学院,0
4277,福建幼儿师范高等专科学校,3
4278,厦门城市职业学院,3
4279,泉州工艺美术职业学院,0
4280,三明职业技术学院,4
4281,宁德职业技术学院,3
4282,福州软件职业技术学院,1
4283,厦门兴才职业技术学院,5
4284,厦门软件职业技术学院,1
4285,福建体育职业技术学院,0
4286,漳州城市职业学院,0
4287,厦门南洋职业学院,3
4288,厦门东海职业技术学院,0
4289,漳州科技职业学院,5
4290,漳州理工职业学院,0
4291,武夷山职业学院,0
4292,漳州卫生职业学院,2
4293,泉州海洋职业学院,0
4294,泉州轻工职业学院,1
4295,厦门安防科技职业学院,0
4296,泉州幼儿师范高等专科学校,0
4297,闽江师范高等专科学校,0
4298,泉州工程职业技术学院,1
4299,南昌大学,89
4300,华东交通大学,17
4301,东华理工大学,9
4302,南昌航空大学,6
4303,江西理工大学,11
4304,景德镇陶瓷大学,27
4305,江西农业大学,16
4306,江西中医药大学,4
4307,赣南医学院,5
4308,江西师范大学,23
4309,上饶师范学院,8
4310,宜春学院,9
4311,赣南师范大学,18
4312,井冈山大学,15
4313,江西财经大学,27
4314,江西科技学院,6
4315,景德镇学院,4
4316,萍乡学院,2
4317,江西科技师范大学,12
4318,南昌工程学院,14
4319,江西警察学院,2
4320,新余学院,9
4321,九江学院,25
4322,江西工程学院,2
4323,南昌理工学院,8
4324,江西应用科技学院,2
4325,江西服装学院,6
4326,南昌工学院,3
4327,南昌大学科学技术学院,4
4328,南昌大学共青学院,2
4329,华东交通大学理工学院,2
4330,东华理工大学长江学院,1
4331,南昌航空大学科技学院,1
4332,江西理工大学应用科学学院,0
4333,景德镇陶瓷大学科技艺术学院,0
4334,江西农业大学南昌商学院,7
4335,江西中医药大学科技学院,4
4336,江西师范大学科学技术学院,3
4337,赣南师范大学科技学院,1
4338,江西科技师范大学理工学院,0
4339,江西财经大学现代经济管理学院,1
4340,南昌师范学院,13
4341,江西工业职业技术学院,2
4342,江西医学高等专科学校,1
4343,九江职业大学,3
4344,九江职业技术学院,0
4345,江西司法警官职业学院,0
4346,江西陶瓷工艺美术职业技术学院,2
4347,江西旅游商贸职业学院,4
4348,江西电力职业技术学院,0
4349,江西环境工程职业学院,2
4350,江西艺术职业学院,0
4351,鹰潭职业技术学院,0
4352,江西信息应用职业技术学院,12
4353,江西交通职业技术学院,9
4354,江西财经职业学院,9
4355,江西应用技术职业学院,3
4356,江西现代职业技术学院,4
4357,江西工业工程职业技术学院,9
4358,江西机电职业技术学院,2
4359,江西科技职业学院,2
4360,南昌职业学院,4
4361,江西外语外贸职业学院,7
4362,江西工业贸易职业技术学院,1
4363,宜春职业技术学院,12
4364,江西应用工程职业学院,29
4365,江西生物科技职业学院,0
4366,江西建设职业技术学院,5
4367,抚州职业技术学院,0
4368,南昌师范高等专科学校,5
4369,江西中医药高等专科学校,3
4370,江西先锋软件职业技术学院,1
4371,江西经济管理职业学院,1
4372,江西制造职业技术学院,0
4373,江西工程职业学院,0
4374,江西青年职业学院,2
4375,上饶职业技术学院,0
4376,江西航空职业技术学院,1
4377,江西农业工程职业学院,2
4378,赣西科技职业学院,1
4379,江西卫生职业学院,1
4380,江西新能源科技职业学院,2
4381,江西枫林涉外经贸职业学院,1
4382,江西泰豪动漫职业学院,10
4383,江西冶金职业技术学院,2
4384,江西管理职业学院,0
4385,江西传媒职业学院,0
4386,江西工商职业技术学院,1
4387,景德镇陶瓷职业技术学院,2
4388,共青科技职业学院,3
4389,赣州师范高等专科学校,1
4390,江西水利职业学院,1
4391,宜春幼儿师范高等专科学校,1
4392,吉安职业技术学院,4
4393,江西洪州职业学院,0
4394,江西师范高等专科学校,0
4395,南昌影视传播职业学院,0
4396,山东大学,166
4397,中国海洋大学,27
4398,中国石油大学（华东）,28
4399,山东科技大学,18
4400,青岛科技大学,10
4401,济南大学,19
4402,烟台大学文经学院,3
4403,聊城大学东昌学院,6
4404,青岛理工大学琴岛学院,7
4405,山东师范大学历山学院,0
4406,山东财经大学燕山学院,0
4407,中国石油大学胜利学院,0
4408,山东科技大学泰山科技学院,0
4409,青岛农业大学海都学院,0
4410,山东财经大学东方学院,0
4411,济南大学泉城学院,1
4412,北京电影学院现代创意媒体学院,1
4413,青岛理工大学,17
4414,山东建筑大学,14
4415,齐鲁工业大学,9
4416,山东理工大学,27
4417,山东农业大学,5
4418,青岛农业大学,4
4419,潍坊医学院,3
4420,泰山医学院,5
4421,滨州医学院,11
4422,山东中医药大学,9
4423,济宁医学院,8
4424,山东师范大学,42
4425,曲阜师范大学,17
4426,聊城大学,21
4427,德州学院,10
4428,滨州学院,1
4429,鲁东大学,21
4430,临沂大学,15
4431,泰山学院,8
4432,济宁学院,8
4433,菏泽学院,6
4434,山东财经大学,14
4435,山东体育学院,1
4436,山东艺术学院,3
4437,齐鲁医药学院,2
4438,青岛滨海学院,1
4439,枣庄学院,11
4440,山东工艺美术学院,1
4441,青岛大学,5
4442,烟台大学,28
4443,潍坊学院,11
4444,山东警察学院,0
4445,山东交通学院,7
4446,山东工商学院,9
4447,山东女子学院,7
4448,烟台南山学院,4
4449,潍坊科技学院,5
4450,山东英才学院,4
4451,青岛恒星科技学院,14
4452,青岛黄海学院,2
4453,山东现代学院,2
4454,山东协和学院,4
4455,山东华宇工学院,1
4456,青岛工学院,4
4457,齐鲁理工学院,0
4458,山东政法学院,1
4459,齐鲁师范学院,3
4460,山东青年政治学院,3
4461,山东管理学院,3
4462,山东农业工程学院,4
4463,山东医学高等专科学校,7
4464,菏泽医学专科学校,3
4465,山东商业职业技术学院,16
4466,山东电力高等专科学校,0
4467,日照职业技术学院,22
4468,曲阜远东职业技术学院,1
4469,青岛职业技术学院,0
4470,威海职业学院,0
4471,山东职业学院,19
4472,山东劳动职业技术学院,0
4473,莱芜职业技术学院,10
4474,济宁职业技术学院,2
4475,潍坊职业学院,2
4476,烟台职业学院,4
4477,东营职业学院,8
4478,聊城职业技术学院,13
4479,滨州职业学院,1
4480,山东科技职业学院,0
4481,山东服装职业学院,0
4482,德州科技职业学院,1
4483,山东力明科技职业学院,4
4484,山东圣翰财贸职业学院,2
4485,山东水利职业学院,3
4486,山东畜牧兽医职业学院,0
4487,青岛飞洋职业技术学院,0
4488,东营科技职业学院,1
4489,山东交通职业学院,12
4490,淄博职业学院,7
4491,山东外贸职业学院,9
4492,青岛酒店管理职业技术学院,1
4493,山东信息职业技术学院,0
4494,青岛港湾职业技术学院,13
4495,山东胜利职业学院,0
4496,山东经贸职业学院,0
4497,山东工业职业学院,1
4498,山东化工职业学院,0
4499,青岛求实职业技术学院,1
4500,济南职业学院,18
4501,烟台工程职业技术学院,4
4502,山东凯文科技职业学院,4
4503,山东外国语职业学院,1
4504,潍坊工商职业学院,2
4505,德州职业技术学院,1
4506,枣庄科技职业学院,0
4507,淄博师范高等专科学校,1
4508,山东中医药高等专科学校,3
4509,济南工程职业技术学院,1
4510,山东电子职业技术学院,0
4511,山东旅游职业学院,1
4512,山东铝业职业学院,1
4513,山东杏林科技职业学院,0
4514,泰山职业技术学院,0
4515,山东外事翻译职业学院,0
4516,山东药品食品职业学院,0
4517,山东商务职业学院,4
4518,山东轻工职业学院,2
4519,山东城市建设职业学院,4
4520,烟台汽车工程职业学院,6
4521,山东司法警官职业学院,0
4522,菏泽家政职业学院,1
4523,山东传媒职业学院,2
4524,临沂职业学院,1
4525,枣庄职业学院,1
4526,山东理工职业学院,1
4527,山东文化产业职业学院,0
4528,青岛远洋船员职业学院,3
4529,济南幼儿师范高等专科学校,2
4530,济南护理职业学院,6
4531,泰山护理职业学院,0
4532,山东海事职业学院,0
4533,潍坊护理职业学院,9
4534,潍坊工程职业学院,5
4535,菏泽职业学院,0
4536,山东艺术设计职业学院,0
4537,威海海洋职业学院,4
4538,山东特殊教育职业学院,0
4539,华北水利水电大学,3
4540,郑州大学,58
4541,河南理工大学,26
4542,郑州轻工业学院,20
4543,河南工业大学,28
4544,河南科技大学,12
4545,中原工学院,29
4546,河南农业大学,4
4547,河南科技学院,1
4548,河南牧业经济学院,2
4549,河南中医药大学,15
4550,新乡医学院,10
4551,河南大学,29
4552,河南师范大学,10
4553,信阳师范学院,26
4554,周口师范学院,4
4555,安阳师范学院,1
4556,许昌学院,5
4557,南阳师范学院,1
4558,洛阳师范学院,13
4559,商丘师范学院,8
4560,河南财经政法大学,11
4561,郑州航空工业管理学院,8
4562,黄淮学院,11
4563,平顶山学院,33
4564,洛阳理工学院,5
4565,新乡学院,4
4566,信阳农林学院,7
4567,安阳工学院,9
4568,河南工程学院,20
4569,南阳理工学院,4
4570,河南城建学院,9
4571,河南警察学院,7
4572,黄河科技学院,6
4573,铁道警察学院,3
4574,郑州科技学院,9
4575,郑州工业应用技术学院,5
4576,郑州师范学院,5
4577,郑州财经学院,2
4578,黄河交通学院,4
4579,商丘工学院,3
4580,河南大学民生学院,0
4581,河南师范大学新联学院,0
4582,信阳学院,4
4583,安阳学院,1
4584,新乡医学院三全学院,2
4585,河南科技学院新科学院,0
4586,河南理工大学万方科技学院,1
4587,中原工学院信息商务学院,3
4588,商丘学院,3
4589,郑州成功财经学院,4
4590,郑州升达经贸管理学院,10
4591,河南职业技术学院,5
4592,漯河职业技术学院,10
4593,三门峡职业技术学院,6
4594,郑州铁路职业技术学院,2
4595,中州大学,2
4596,开封大学,3
4597,河南机电高等专科学校,0
4598,焦作大学,4
4599,河南财政税务高等专科学校,2
4600,濮阳职业技术学院,2
4601,郑州电力高等专科学校,0
4602,黄河水利职业技术学院,14
4603,许昌职业技术学院,7
4604,河南工业和信息化职业学院,2
4605,河南水利与环境职业学院,7
4606,商丘职业技术学院,4
4607,平顶山工业职业技术学院,4
4608,周口职业技术学院,0
4609,济源职业技术学院,0
4610,河南司法警官职业学院,0
4611,鹤壁职业技术学院,4
4612,河南工业职业技术学院,3
4613,郑州澍青医学高等专科学校,0
4614,焦作师范高等专科学校,7
4615,河南检察职业学院,9
4616,河南质量工程职业学院,1
4617,郑州信息科技职业学院,1
4618,漯河医学高等专科学校,12
4619,南阳医学高等专科学校,6
4620,商丘医学高等专科学校,0
4621,郑州电子信息职业技术学院,2
4622,信阳职业技术学院,3
4623,嵩山少林武术职业学院,2
4624,郑州工业安全职业学院,1
4625,永城职业学院,7
4626,河南经贸职业学院,1
4627,河南交通职业技术学院,12
4628,河南农业职业学院,9
4629,郑州旅游职业学院,4
4630,郑州职业技术学院,1
4631,河南信息统计职业学院,0
4632,河南林业职业学院,3
4633,河南工业贸易职业学院,5
4634,郑州电力职业技术学院,1
4635,周口科技职业学院,0
4636,河南建筑职业技术学院,4
4637,漯河食品职业学院,6
4638,郑州城市职业学院,3
4639,安阳职业技术学院,9
4640,新乡职业技术学院,1
4641,驻马店职业技术学院,0
4642,焦作工贸职业学院,1
4643,许昌陶瓷职业学院,0
4644,郑州理工职业学院,8
4645,郑州信息工程职业学院,0
4646,长垣烹饪职业技术学院,0
4647,开封文化艺术职业学院,4
4648,河南化工职业学院,0
4649,河南艺术职业学院,0
4650,河南机电职业学院,5
4651,河南护理职业学院,1
4652,许昌电气职业学院,0
4653,信阳涉外职业技术学院,0
4654,鹤壁汽车工程职业学院,0
4655,南阳职业学院,1
4656,郑州商贸旅游职业学院,0
4657,河南推拿职业学院,1
4658,洛阳职业技术学院,3
4659,郑州幼儿师范高等专科学校,1
4660,安阳幼儿师范高等专科学校,4
4661,郑州黄河护理职业学院,1
4662,河南医学高等专科学校,3
4663,郑州财税金融职业学院,1
4664,南阳农业职业学院,2
4665,洛阳科技职业学院,4
4666,鹤壁能源化工职业学院,0
4667,平顶山文化艺术职业学院,0
4668,武汉大学,133
4669,华中科技大学,43
4670,武汉科技大学,55
4671,长江大学,11
4672,武汉工程大学,20
4673,中国地质大学（武汉）,54
4674,武汉纺织大学,9
4675,武汉轻工大学,6
4676,武汉理工大学,49
4677,湖北工业大学,14
4678,华中农业大学,17
4679,湖北中医药大学,5
4680,华中师范大学,53
4681,湖北大学,5
4682,湖北师范大学,22
4683,黄冈师范学院,6
4684,湖北民族学院,15
4685,湖北文理学院,13
4686,中南财经政法大学,34
4687,武汉体育学院,5
4688,湖北美术学院,3
4689,中南民族大学,9
4690,湖北汽车工业学院,9
4691,湖北工程学院,3
4692,湖北理工学院,27
4693,湖北科技学院,7
4694,湖北医药学院,2
4695,江汉大学,9
4696,三峡大学,26
4697,湖北警官学院,0
4698,荆楚理工学院,3
4699,武汉音乐学院,4
4700,湖北经济学院,5
4701,武汉商学院,0
4702,武汉东湖学院,9
4703,汉口学院,10
4704,武昌首义学院,6
4705,武昌理工学院,5
4706,武汉生物工程学院,2
4707,武汉晴川学院,0
4708,湖北大学知行学院,0
4709,武汉科技大学城市学院,0
4710,三峡大学科技学院,0
4711,江汉大学文理学院,1
4712,湖北工业大学工程技术学院,4
4713,武汉工程大学邮电与信息工程学院,6
4714,武汉纺织大学外经贸学院,1
4715,武昌工学院,2
4716,武汉工商学院,7
4717,长江大学工程技术学院,0
4718,长江大学文理学院,1
4719,湖北商贸学院,1
4720,湖北汽车工业学院科技学院,1
4721,湖北医药学院药护学院,1
4722,湖北民族学院科技学院,0
4723,湖北经济学院法商学院,1
4724,武汉体育学院体育科技学院,0
4725,湖北师范学院文理学院,2
4726,湖北文理学院理工学院,1
4727,湖北工程学院新技术学院,1
4728,文华学院,10
4729,武汉学院,22
4730,武汉工程科技学院,1
4731,武汉华夏理工学院,1
4732,华中师范大学武汉传媒学院,0
4733,武汉设计工程学院,1
4734,湖北第二师范学院,6
4735,汉江师范学院,4
4736,武汉职业技术学院,11
4737,黄冈职业技术学院,4
4738,长江职业学院,32
4739,荆州理工职业学院,3
4740,湖北工业职业技术学院,6
4741,鄂州职业大学,1
4742,武汉城市职业学院,5
4743,湖北职业技术学院,5
4744,武汉船舶职业技术学院,3
4745,恩施职业技术学院,2
4746,襄阳职业技术学院,23
4747,武汉工贸职业学院,2
4748,荆州职业技术学院,5
4749,武汉工程职业技术学院,2
4750,仙桃职业学院,1
4751,湖北轻工职业技术学院,1
4752,湖北交通职业技术学院,3
4753,湖北中医药高等专科学校,8
4754,武汉航海职业技术学院,0
4755,武汉铁路职业技术学院,0
4756,武汉软件工程职业学院,2
4757,湖北三峡职业技术学院,11
4758,随州职业技术学院,4
4759,武汉电力职业技术学院,0
4760,湖北水利水电职业技术学院,7
4761,湖北城市建设职业技术学院,3
4762,武汉警官职业学院,1
4763,湖北生物科技职业学院,2
4764,湖北开放职业学院,1
4765,武汉科技职业学院,0
4766,武汉外语外事职业学院,0
4767,武汉信息传播职业技术学院,2
4768,武昌职业学院,3
4769,武汉商贸职业学院,5
4770,湖北艺术职业学院,0
4771,武汉交通职业学院,2
4772,咸宁职业技术学院,4
4773,长江工程职业技术学院,0
4774,江汉艺术职业学院,0
4775,武汉工业职业技术学院,0
4776,武汉民政职业学院,0
4777,鄂东职业技术学院,0
4778,湖北财税职业学院,5
4779,黄冈科技职业学院,0
4780,湖北国土资源职业学院,3
4781,湖北生态工程职业技术学院,2
4782,三峡电力职业学院,1
4783,湖北科技职业学院,8
4784,湖北青年职业学院,0
4785,湖北工程职业学院,6
4786,三峡旅游职业技术学院,3
4787,天门职业学院,1
4788,湖北体育职业学院,2
