100,无法复现
208,漏洞危害较小
237,未证明漏洞危害
474,无数据截图
500,无数据截图
518,无数据截图
647,不在范围
681,sqlmap获取时请使用--start，--stop参数指定获取数据条数，请勿直接--dump整个数据库，警告一次
725,网站已经部署WAF，无法使用白帽子提供的测试方法获取数据，故评级降低
748,无数据截图
751,无敏感信息
1161,未出具体数据
1169,漏洞已重复
1171,请给出漏洞链接
1194,停站整改中
1362,无法复现
1438,重复
1441,重复
1896,重复
1927,重复
2156,注意提交规范
2272,无重要数据
2280,权限较低，数据较少
2298,相似
2310,注意提交规范 &amp;&amp;  说明敏感数据数目
2312,同一单位多处相似漏洞
2394,同一单位多处相似漏洞
2405,firefox可以，但是firefox是受xss过滤器影响的
2431,漏洞真实存在，但因为各种问题（如WAF），白帽子无法说明利用方法的
2451,存在以下情况我们将酌情将漏洞等级降低： * 同一单位多处相似漏洞
2452,存在以下情况我们将酌情将漏洞等级降低： * 同一单位多处相似漏洞
2466,同学你可以看看是怎么被hack的，找找有没有后门。
2487,没有核心数据
2543,未显示注入数据以及利用，降低评分。
2614,未说明危害程度
2633,别刷st2啦，没意义，分也不高的，而且容易重复
2688,同一单位多处相似漏洞
2689,同一单位多处相似漏洞
2691,注意提交规范
2735,注意提交规范
2744,无法利用
2831,同一单位多处
2959,无法复现，而且没写命令执行返回的结果
2964,无法打开网页
2966,嗯...这个大马的shell密码很眼熟，好像就是我的用的密码..
3049,同一单位多处相似
3117,提交不符合规范 把敏感信息写进了简要描述 （已帮助修改
3119,提交不规范
3206,同一主机
3472,同一单位多处相似漏洞
3477,getshell请白帽子说明利用方法
3500,请说明管理员密码是如何泄露的
3511,请顺便提交一下源码泄露
3536,漏洞重复
3704,无法获取数据
3749,危害性不高
3789,已经被管理员发现修改，无法验证此漏洞。
3884,没法验证是否有效
3987,漏洞真实存在，但因为各种问题（如WAF），白帽子无法说明利用方法的
3998,同一单位多处相似漏洞
3999,同一单位多处相似漏洞
4000,同一单位多处相似漏洞
4001,同一单位多处相似漏洞
4002,同一单位多处相似漏洞
4003,同一单位多处相似漏洞
4044,那不是明文密码
4135,多处getshell
4161,同一单位多处相似漏洞
4247,同一单位多处相似漏洞
4354,没有图
4363,多处相似
4380,请打包提交
4381,请打包提交
4382,请打包提交
4383,请打包提交
4407,相似漏洞
4446,漏洞有一部分已重复
4496,这个0day看着我很尴尬， 网上找了几个目标没一个成功
4525,注入存在 但不能getshell
4527,注入给分
4533,无法复现 ( 更正
4565,部份重复
4566,信息太少
4573,注意提交规范
4574,注意提交规范
4575,注意提交规范
4609,注意规范
4666,同一单位多处相似漏洞
4668,同一单位多处相似漏洞
4679,同一单位多处相似漏洞
4683,同一单位多处相似漏洞
5116,不好利用吧
5132,无危害
5245,最好可以打包提交
5357,不能出数据
5420,多处相似
5434,同一单位多处相似漏洞
5435,同一单位多处相似漏洞
5436,同一单位多处相似漏洞
5447,已存在类似漏洞
5460,此系统危害程度不高
5510,多处相似
5554,没法利用
5731,请说明一下帐户密码来源
5739,截图没暴露关键信息
5790,同一单位多处相似漏洞
5827,这个获取密码的途径有点苛刻，另外就是在学校获取一个vpn意义不是很大(与公司相比)
5837,这并不是getshell
5849,由于是只发现shell，所以分较低。
5901,可以打包提交
5906,同一单位相似漏洞
5908,最好把注入过程和结果截图
5970,部份重复
5971,不同学校的分开交吧
5985,s2045的目标不会局限在一个action上，所以这几个都算一个
5995,getshell请给出相应截图
6015,同一单位多处相似漏洞
6018,同一单位多处相似漏洞
6022,同一单位多处相似漏洞
6123,截图的时候把url也截上
6140,危害高，但是只是进后台获取数据，故减分
6167,请合理给自己的漏洞打分。具体标准请看：https://src.edu-info.edu.cn/introduction/
6186,同一个学校/主机下可以打包
6294,同一单位多处相似漏洞
6296,同一单位多处相似漏洞
6308,同一单位多处相似漏洞
6389,多个相似
6407,这个弱口令看起来不是很像啊.
6501,同一单位多处相似漏洞
6503,白帽子无法说明利用方法
6507,同一单位多处相似漏洞
6532,phpmyadmin泄露的没意义
6587,打包提交
6701,危害的确很大，但是还是算在是后台弱口令问题上，最后适当给了加分
6703,应该与前面的注入打包处理
6727,xss暂时不在收取范围中
6730,没法检查，但是截图清晰，适当降分
6784,注意截图应包含url
6794,配上截图
6796,打包提交
6802,请打包
6803,同一单位多处相似漏洞
6804,同一单位多处相似漏洞
6806,同一单位多处相似漏洞
6860,考虑到数据利用价值不高，故降分。
6861,＝。＝，这样的bat肯定是不会运行的呀，没啥用
6875,网站是废旧的，危害不大
6972,已存在类似漏洞
7017,这个后台没啥功能呀，危害不大
7052,无法复现
7053,同一个大学最好打包  还需给出利用方法
7059,getshell失败的话不算getshell
7093,主战危害是挺大的，但是没一个危害性的利用。
7100,重复
7107,没得到危害性的信息
7109,危害低
7120,同一单位多处相似
7123,部份重复
7155,数据盲注太慢了，我这边能获取到有20个库，又因为是主战原因，目前只能给高危啦。如果能给一个更加详细的信息泄漏的话，可以考虑给严重。
7183,这个口令是你之直接抓出来的吧
7208,同一单位相似漏洞
7232,同一单位多处相似漏洞
7243,同一单位多处相似漏洞
7264,两个都是低危
7267,同一系统尽量打包发过来嘛，给高危，但是分需要给低点。
7293,有相似漏洞
7309,最好有数据库 记录数的截图
7381,能读的数据没啥危害吧？
7394,部分重复
7461,貌似是网站不支持php了？这样也能泄露!
7490,同一单位相似
7557,同一单位相似漏洞
7611,你那边上传有问题?这个是md格式，你也可以上传到远程服务器再引用
7622,你后面的漏洞都是从这个目录遍历得来的，我就忽略了，这个漏洞分给高一些，下次请打包，谢谢。
7725,同一单位多处相似漏洞
7734,任意文件读取漏洞已重复
7741,任意用户登录漏洞重复
7751,文件包含已重复
7765,有些是重复漏洞
7774,这个并不是rfi，你可以远程包含php文件看看，也许这个就只是一个请求功能的地方。
7785,sql注入最好获取到敏感信息贴图，你这样我会降分的。
7790,xss暂不收录，HTTP.sys 远程执行代码这种你能给利用方式就给你高危。
7797,这里面其实存的信息并不是敏感的一些。
7813,不知道这么回事，我这边访问后台是空白页面，不知道能否getshell，如果可以的话，危害可以更高一些。
7869,同一单位多处相似漏洞
7916,这样给不了严重啊
7918,Sorry~
7963,请打包提交
7965,同一单位多处相似漏洞，请打包提交
7969,请打包提交
7975,同一单位多处相似漏洞，请打包提交
7980,同一单位多处相似漏洞，请打包提交
7981,同一单位多处相似漏洞，请打包提交
7984,同一单位多处相似漏洞，请打包提交
7995,请打包提交
7996,同一单位多处相似漏洞，请打包提交
8092,打包注入的话其它链接最好也有个截图 跑一遍很累哒
8095,文件上传若getshell成功需要给出命令执行结果 不然不算的喔
8098,打包的漏洞最好也有相应的截图
8103,最好有截图
8175,还是可以拿到shell的，估计你的方式不对。可以绕过。
8206,注意一下~sqlmap的截图要包含完整的url  这里因为登陆后台成功了所以按正常给分，不然是要打回的~
8211,截图要完整~
8260,严重的信息泄露
8290,如下漏洞将被忽略： * 需要登录管理员后台才能触发的漏洞  因为是注入进去的所以算是注入 补上getshell的分
8312,复测时文件已不存在
8350,无法确定该网站所属单位（划掉 s2 045
8364,同一单位相似漏洞
8370,求更多详情（划掉 更正
8377,部分重复
8380,打个包吧
8608,漏洞重复
8626,同一单位多处相似漏洞
8795,都是一些html的不太重要的泄露
8844,无泄露数据之类的
8863,同一单位多处相似漏洞，请打包提交
8867,有一处重复
8924,同一单位多处相似漏洞，已有人提交类似漏洞
8926,同一单位多处相似漏洞，已有人提交类似漏洞
8937,同一单位多处相似漏洞，已有人提交类似漏洞
8947,多处相似
8952,部分重复 多处相似
8955,多个相似
8962,这个算弱口令 和 8966的一起算
8969,截图部份 在最后有 目标url 也可以的
8972,社工得到信息
9008,已存在相似漏洞
9012,已有相似漏洞
9013,已有相似漏洞
9014,已有相似漏洞
9017,同一单位多处相似漏洞，请打包提交
9018,已有类似漏洞
9131,已存在类似漏洞
9133,已存在类似漏洞
11153,该问题不算漏洞，给分数以示鼓励
11168,已存在类似漏洞
11175,已存在类似漏洞
11190,社工获得
11215,打包的话最好把其它的注入点也截个图~
11259,已存在类似漏洞
11278,重复
11283,有三个已经重复了
11288,已存在类似漏洞
11303,已存在类似漏洞
11349,部份重复
11350,相似漏洞
11354,相似漏洞
11356,相似漏洞
11477,不搞基不搞基
11500,access数据库
11531,同一单位多处相似
11550,注入部分重复
11551,已经存在类似漏洞
11555,第一处重复
11603,修正了单位
11649,已存在类似漏洞
11660,同站多出相似漏洞，降rank
11662,同一单位多处相似漏洞，降rank
11664,已存在类似漏洞，故降rank
11666,该站已经存在类似漏洞，故降rank
11688,一下眼花
11689,有些偏差，平台更新最新的是14年，请证明这个是属于教育部的，并不仅仅名字带有而已。
11712,因为sql重复了，这个漏洞需要结合sql
11737,夸我也没用哒 图完整一点吧
11799,多处相似
11822,该站已存在类似注入
11824,注入已存在类似漏洞，信息泄露有一处重复
11837,泄露的好像都是css，js
11861,嗯嗯 Nice
11867,漏洞真实存在，但因为各种问题（如WAF），白帽子无法说明利用方法的
11870,低危害
11871,没有找到web地址？
11882,同一单位多处相似漏洞，请打包提交
11883,同一单位多处相似漏洞，请打包提交
11924,已存在类似漏洞
11928,不接受反射性XSS
11953,多处重复
11968,同一单位多处相似漏洞，请打包提交
11969,同一单位多处相似漏洞，请打包提交
11983,已存在类似漏洞
11984,同一单位多处相似漏洞
11985,其中有部分重复
11986,该站已存在类似漏洞
11987,该站已存在类似漏洞
11990,该站已存在类似漏洞
11992,已经存在类似漏洞
12035,好奇学号咋来的
12038,注入重复了不算
12051,同一单位多处相似
12067,应该有IP地址所属的截图
12075,请证明IP所属 （划掉
12121,同一单位多处相似漏洞
12125,危害较小
12135,已存在相似漏洞
12150,若是可以getshell分可以更高
12177,0151114137  来源  如果是通过社工手段得到的帐号密码是不受理的
12179,无法确定是否是由其它漏洞被写的webshell
12219,第一个重复
12247,s2-045
12249,注意截图应包含完整url
12259,同一单位多处相似漏洞
12316,信息有点老了吧
12372,该站大量类似漏洞，降rank
12374,http://mba.bus.sysu.edu.cn
12377,该站存在大量类似漏洞，降rank
12379,太多了，不好意思哈。。
12380,同站存在类似漏洞，降rank
12470,被撞了很多
12486,部分重复
12497,打包一下
12498,打包一下
12526,危害不高
12596,呜 提醒你一下 s2-045这个洞是框架的文件上传组件的洞，影响所有action，所以同一个host下的所有action都算同一处而这个在平台上是高危一分  还有，这个平台不收反射XSS的。
12613,请在截图里包含url  补充 三处注入点都需要截图
12649,无法复现 （划掉 经反馈修正注入点 复现成功
12665,需要证明一下IP所属
12675,说明更详细的利用可提高rank
12722,部份重复 多处相似
12735,周三／周五上新
12741,该网站已有类似漏洞
12754,第一个重复
12775,多个相似
12776,多处相似
12779,^_&lt;
12806,该站已存在类似漏洞
12812,部分重复，该站你已经提交过类似漏洞
12814,已存在类似注入漏洞
12817,已存在类似漏洞
12832,该站已经存在类似注入。报告写的很好，继续加油~
12907,部分重复
12946,emmmm 没办法
12947,sqlmap注意截完整呀！O_&lt;
12958,同一单位相似
12963,部份重复 同一单位多处相似3
12969,该站已存在类似漏洞
12975,重复一处
13003,高校服务器暴露IP不导致安全防护云waf失效讲道理应该是不给了 不过这个是第一个
13008,这几个漏洞都是属低危的
13021,sql注入一个重复
13034,以后描述最好带上截图
13073,access只能低危
13076,同一单位多处相似
13085,以后不要在简要描述中出现漏洞url，具体利用信息
13099,同一单位多处相似漏洞，请打包提交
13147,两个验证失败
13156,这个越权漏洞有何危害？
13219,s2-46高危1分
13222,简要描述不要那么详细...
13346,多处相似
13368,不完全算任意文件下载  而且还有waf的存在读不了敏感文件
13412,这么刺激。
13427,互联网上已经被公开的漏洞 https://www.seebug.org/vuldb/ssvid-91077
13440,互联网上已经被公开的漏洞 https://www.seebug.org/vuldb/ssvid-91077
13454,互联网上已经被公开的漏洞 https://www.seebug.org/vuldb/ssvid-91077
13455,互联网上已经被公开的漏洞 https://www.seebug.org/vuldb/ssvid-91077
13505,同一单位相似
13508,影响较小
13509,影响较小
13510,影响较小
13520,同一单位相似漏洞
13554,弱口令 (划掉 经讨论，更正为“需要在一定条件限制下，能获取服务器权限”情况
13575,第三个重复
13579,同一单位多处相似漏洞，请打包提交
13580,同一单位多处相似漏洞，请打包提交 已经存在类似漏洞
13583,同一单位多处相似漏洞，请打包提交 已经存在类似漏洞
13584,同一单位多处相似漏洞，请打包提交
13630,威胁情报
13640,同一单位相似漏洞
13646,同一单位多处相似
13651,s2 045
13655,多处相似
13658,通用漏洞
13662,同一单位多处相似
13731,该站已存在类似漏洞
13762,同一单位多处相似
13797,第一个重复
13806,同一单位相似漏洞
13823,危害在报告中未能明确体现 （划掉
13839,第二处无法复现
13880,最后的弱口令无法复现
13901,同一单位多处相似
13935,出现过类同的sql
13942,方便说一下原理么？
13959,同一单位漏洞请打包，谢谢~
13971,同一单位多处相似
13979,前一个注入未重复，但是后面一个漏洞很奇怪，应该是不属于高校的。
13991,同一单位多处相似
14012,第一个重复
14058,fck文件上传高2 同一单位多处相似 5
14076,截图包含完整的url post报文的话可以尝试把output路径截一下?
14077,注意把路径也包含一下啦
14098,利用有局限性
14104,截图还需包含完整url
14114,同一单位相似
14145,一个重复
14152,s2045
14158,请证明IP所属 (更正
14173,按规则内网IP、域名泄露不给分的&gt;_&lt;
14236,DNS？
14253,重复一个
14256,s2 045
14263,大大的title写着对应学院的话也算证明的啦
14274,高分需要证明危害
14302,目标错误，非常州信息职业技术学院 ( 更正
14303,如何证明是北京政法职业学院(划掉
14310,jwc站点注入重复，
14327,phpinfo看不了惹
14342,同一单位多处相似
14343,同一单位多处相似
14408,没有源码泄漏，若有可以再指明一下
14420,注入还望打包一起
14458,第一处重复
14462,同类漏洞写脚本批量证明吧
14468,未授权
14469,正方通用soap注入 网上公开漏洞降分处理
14474,暂不收录xss的，但是还是给邀请码过～
14494,重复 (更正
14515,很大局限性
14516,较大局限性
14533,无源码泄漏
14613,emmm 那个不算getshell
14615,身份证信息泄漏
14616,与补充(https://src.edu-info.edu.cn/post/14649/)分开计分了，但是等级不变
14622,似乎不是同一单位（更正
14637,严重的信息泄露
14649,与(https://src.edu-info.edu.cn/post/14616/)分开计分了，但是等级不变
14667,无法复现 (更正
14689,这不就是大马
14780,前置条件需要先知道原用户密码 ( 更正 验证逻辑
14833,多截图 少打字 &gt;_o
14873,文件上传无法提供结果
14885,请证明IP所属 （收到反馈
14918,不是所有的文件下载都叫任意文件下载
14926,注入重复
14944,第一个注入重复
14956,漏洞触发需要一定条件的，具有一定的偶然性
14986,这代码怎么写的 服务器怎么配的 [捂脸]
15055,相似漏洞 请打包
15098,Access
15123,范围之外 （ 更正  请注意单位名称
15130,成绩学号是敏感信息？
15151,存在waf
15154,是辽宁医学院，非锦州医科大学，希望下次多多注意
15170,有人报过了
15175,非任意下载，只是目录遍历
15188,登录后没任何管理功能
15240,注意证明IP地址所属
15254,没有证明能执行不给高危哟
15353,前两个都重复了
15365,07年？
15388,请给出信息泄露的地址（包含该 url 的页面
15393,似乎不能进行危险操作
15397,合并
15403,请说明getshell过程 不然影响评分 （补充
15437,部分重复
15493,重复刷洞（
15515,下次请正确填写单位地址
15647,前面注入重复
15681,下次提交记得证明IP地址所属以及截图完整url目标信息
15691,大部份都重复了
15699,之后这种泄露 需要更给出具体的利用方法 证明危害大小
15740,无敏感信息
15753,同一单位多处相似
15789,前面提交过几次类似的触发点
15790,该漏洞泄漏信息为可公示信息，非敏感
15791,招生章程等为公开信息...非敏感信息，弱口令从漏洞内容中无法看出可利用
15802,第一个重复
15854,Access只能低危 而且同一单位相似漏洞是降分的
15856,注意证明相关资产所属
15898,xss鸡肋
15959,相似漏洞 下次提交的时候记得把sqlmap的结果都截图 文字部分注意保存url 还有说明危害情况
15979,感觉是个测试系统呢
16008,info注入重复
16030,不属于漏洞范围之内
16036,重复交洞 （警告  (更正
16037,一处重复
16046,有一个url重复
16154,部分漏洞有重复
16188,Access
16200,同一站点的注入是需要打包提交的～我已经将三个漏洞分开给分
16239,同一站点的注入是需要打包提交的～我已经将三个漏洞分开给分
16267,下次提交类似漏洞请附带如何发现该文件的过程，以便学校排查
16284,提交时图片关键信息请不要打码
16289,为同一技术支持单位，同套系统
16317,下次请证明一下ip的所属
16349,部分重复
16360,无敏感信息，可能是对外服务，暂时通过，等学校反馈
16367,扣你2分，截图实在太不详细了！不开心！
16390,七夕还提交漏洞，抠鼻。
16392,给你一个666，七夕需要早睡。
16429,算为一起，总共为8分。
16459,虽然重复了，但是利用方法深入了一下，故也给予通过，但分数酌情降低
16492,哥们儿...这是一处注入，tag参数的注入，不是6处...（惊不惊喜...
16506,请尊重审核，如果漏洞审核有误，可以好好沟通，提交漏洞之前请先学会尊重人。呵呵
16558,相似漏洞
16559,同一单位相似漏洞
16611,请注意填写单位
16618,那只有注入算分
16646,下次sqlmap截图时请包含sqlmap -u 目标地址  或包含 output 路径
16654,希望下次提交漏洞时可以附带截图
16655,无法访问目标地址
16658,希望下次sqlmap截图中包含 sqlmap -u 目标地址 或者 output 路径
16688,与上个漏洞为同一处问题导致，请以后对于这类问题合并提交，上个漏洞已降分处理
16705,s2-045
16740,下次希望可以开头先给出注入的目标链接，以便查重，感谢
16754,威胁情报
16771,请注意不要漏掉注入点的详情
16796,有限制
16799,希望下次提交漏洞时可以认真一点，不要出现后台地址有误的情况
16818,提交时请注意选好学校归属，清华大学在平台范围内，不要选择“其他”
16970,请附带ip证明归属的截图
16975,同一学校的相同问题请打包提交
16976,同一学校的相同问题请打包提交！！！
16977,仅有ip的漏洞请截图证明所属
16981,无法复现
17123,同一单位多处相似
17169,第一个重复
17170,第一个无法复现
17213,三个重复
17267,爆破不算
17295,注意包含注入点的完整信息
17298,如果给出的是IP地址 下次注意证明IP地址所属
17310,桌面的小姐姐不错～
17345,同一单位多处相似
17370,第二个注入点重复
17404,爆破“000000-009999学号”本质上平台不接收...你实在太有闲情了...
17420,s2漏洞统一降分处理
17451,第二、四重复
17457,打包加分
17459,第二、三重复，但打包加分
17483,同一单位多处相似漏洞降分
17496,第一个重复
17515,我看了好几遍...没看错的话...两个url应该是同一个注入点...
17528,绕waf  加分加分～
17532,同一单位相似漏洞
17536,截图不详细扣分，下次提交注入截图请包含注入点或者output路径
17543,第一个注入点重复，第二个无法复现
17550,第三个重复
17551,同一目标相似问题
17561,第一个和第二个是同一个注入点...
17594,同一目标相似漏洞所以降分
17602,无法复现
17610,威胁情报分数
17614,第一个跑了好几次都无法复现...
17618,第一个重复
17621,同一单位多处相似漏洞降分，但因为打包，适当加分
17626,同一目标多处相似漏洞降分，但因打包适当加分
17639,部份重复 多处漏洞相似
17640,部分重复 多处相似
17653,请不要重复交洞
17659,威胁情报
17660,第一个重复
17683,下次记得标注一下注入点
17684,第一个注入点试了两次dba都是false
17700,下次请带截图
17712,同一学校相同漏洞请打包提交
17713,同一学校相同漏洞请打包提交
17714,同一学校相同漏洞请打包提交
17725,同一大学相同漏洞请打包提交！
17726,同一学校相同漏洞请打包提交
17761,威胁情报
17767,下次截图sqlmap时请包含完整注入点，此次降分
17768,最好是用sqlmap证明
17769,同一单位相同漏洞请打包
17775,第二个重复
17786,第一个和第三个注入点难道不是同一个么？（不过之前已有人提交过了...第二个测试成功，感谢提交
17823,下次请选择一下对应的单位
17824,下次请将漏洞目标url以文本形式填写在正文！
17836,第二个注入点重复
17838,第二个试了几次都无法复现
17921,Access..
17926,相似漏洞请打包提交
17937,下次提交时，请将所有url的证明截图一并附上，辛苦
17957,是哥，那就把剩下的写上吧
17963,幸苦了
17967,相似漏洞  略降分
17970,下次请写出webshell的密码，以及后台登陆的密码等关键截图  注意漏洞提交的准确度
17972,备份成脚本文件请证明脚本的可执行
17978,下次提交请注意格式，
17997,58.194.174.176未重复 其余几个重复
18047,第一条链接重复提交
18065,注入重复，权限问题给4分
18107,Struts 2 因为被大量刷了很多，故一般都是「高危 2 分」
18109,Struts 2 因为被大量刷了很多，故一般都是「高危 2 分」
18230,部分与 https://src.edu-info.edu.cn/post/16484/ 重复。
18252,漏洞一有效。
18330,相似漏洞
18363,危害较低，但考虑到如果该校网站存在其它可组合利用的漏洞的情况，所以予以通过
18365,标题请不要包含漏洞详情！！！
18371,建议同一学校同类型漏洞打包提交
18388,无法复现
18393,同一网站漏洞可以打包提交
18399,第一个无法复现
18407,提交漏洞时请不要对截图打码
18409,因为有waf
18458,同一单位相似漏洞
18465,通用漏洞也需要写得详细  因为是不同学校方接收漏洞并着手修复  而非审核层面修复
18490,第一类漏洞无影响，第二类文档检索404，并且该系统应为公开系统
18499,邮件轰炸是通过手动无限发送还是可以设置发送多少封？
18535,其中1危害不足，4为威胁情报，打包加分
18539,Struts2 漏洞统一降分
18544,备份文件中未发现敏感信息，数据库配置文件访问页面空白无内容无法下载，故评分较低
18545,1危害不足，第一个注入点重复
18547,威胁情报
18553,相同学校同一系统漏洞请打包提交
18556,同一学校同一系统漏洞请打包提交
18558,xss危害不足
18561,注入点二和三无法复现，但打包加分
18570,威胁情报1分，弱口令未截图，适当降分
18620,下次注意查询IP地址所属
18705,所属不明
18821,部分重复
18841,兄弟这都能猜到啊
18877,部分重复
18903,重复一个，不过还是很感谢打包提交减少我们的工作量，给你个10， ^_^
18920,后台未授权访问问题存在，其他信息泄露均为开源代码，不存在实质性危害。
18921,存在相似漏洞。降rank
18928,部分重复
18935,威胁情报降rank
18941,部分重复
18946,部分重复
18977,链接二 404了
19152,重复漏洞，但因为学校未修复，所以重复通过
19219,部分漏洞重复
19336,无法复现
19358,威胁情报
19362,注入证明不详细，无法判断该处注入是否可利用，仅给信息泄漏的分数
19392,第一处注入点与 https://src.edu-info.edu.cn/post/16043/ 重复。
19488,第一处复现失败，第二处确认存在SQL注入。耐心写了脚本，赞
19499,确认复现
19533,第一处注入点与 https://src.edu-info.edu.cn/post/17472/ 重复。
19628,与 https://src.edu-info.edu.cn/post/19568/ 同站点。
19646,已存在类似漏洞，故降分
19650,部分与 https://src.edu-info.edu.cn/post/16319/ 和 https://src.edu-info.edu.cn/post/11611/ 重复。
19651,已存在类似漏洞，故降分
19670,相似漏洞
19671,重复漏洞，但校方标记修复，故再次通过
19681,第二和第三均重复了，但由于学校标记修复，故少量给分再次通过
19684,威胁情报
19687,相似漏洞
19688,相似
19890,重复，但校方标记修复，所以再次通过
20000,最后一个链接为重复漏洞
20007,因为是通用漏洞爆发 分数不是很高
20046,一个学校的同一种类型的漏洞 请打包提交 错过几天重复提交 这样就没有意思了
20079,该ssrf较难利用
20120,第二个路径重复
20129,第二处重复
20133,提交漏洞 请贴出url 方便复现
20135,虽然打包提交 但是并没有证明可以获取数据 所以做降分处理
20138,请贴出url
20149,反序列化 图片信息中ip不符
20181,sql 注入 下次请详细证明
20189,打包提交 分数叠加
20215,打包 积分叠加
